Id;EntityCreatedAt;EntityModifiedAt;MRID;DocStatusValue;AttributeInstanceComponent;LongNames;DisplayNames;LastRequestDateAndOrTime;DeactivateRequestDateAndOrTime;MarketParticipantStreetAddressCountry;MarketParticipantACERCode;MarketParticipantVATcode;Description;EICParentMarketDocumentMRID;ELCResponsibleMarketParticipantMRID;IsDeleted;AllocatedEICID
57579;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XROKITASA-PCC1;A05;International;PCC Rokita Spolka Akcyjna;PCC_ROKITA_SA;2017-03-13 00:00:00.0000000;NULL;PL;;PL9170000015;Chemical Production.;NULL;NULL;0;3
57580;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XSAVANNA00851O;A05;International;SAVANNA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;SAVANNA;2014-04-03 00:00:00.0000000;NULL;PL;;PL5213656922;Balance Responsible Party;NULL;NULL;0;3
57581;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XSLOVENSKE-PLF;A05;International;Slovenske elektrarne, a.s. Spółka Akcyjna Oddział w Polsce;SLOVENSKEELEKTRA;2010-08-25 00:00:00.0000000;NULL;PL;;PL1070014723;Trade Responsible Party;NULL;NULL;0;3
57582;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XSTOEN-WM----O;A05;International;INNOGY POLSKA SPÓŁKA AKCYJNA;INNOGY_POLSKA;2018-02-08 00:00:00.0000000;NULL;PL;;PL5250000794;Trading And Distribution Of Electricity.;NULL;NULL;0;3
57583;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XSYNERGIAPE--5;A05;International;SYNERGIA POLSKA ENERGIA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;SYNERGIAPE;2013-07-02 00:00:00.0000000;NULL;PL;;PL5252547344;Balance Responsible Party;NULL;NULL;0;3
57584;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XTAURON-PE-SAJ;A05;International;TAURON POLSKA ENERGIA SPOLKA AKCYJNA;TAURON_PE_SA;2013-03-07 00:00:00.0000000;NULL;PL;;PL9542583988;Balance Responsible Party;NULL;NULL;0;3
57585;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XTELEZET-----7;A05;International;ENIGA EDWARD ZDROJEK;TELEZET;2015-11-26 00:00:00.0000000;NULL;PL;;PL8391004755;Balance Responsible Party;NULL;NULL;0;3
57586;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XTRADEA------6;A05;International;TRADEA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;TRADEA;2011-06-10 00:00:00.0000000;NULL;PL;;PL5732813900;Balance Responsible Party;NULL;NULL;0;3
57587;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XTRMEWOBROT--I;A05;International;TRMEW OBRÓT SPÓŁKA AKCYJNA;TRMEWOBROT;2019-03-24 00:00:00.0000000;NULL;PL;;PL8762459238;NULL;NULL;NULL;0;3
57588;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XUTYLISUTYLIS2;A05;International;UTYLIS SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;UTYLIS_PL;2016-06-11 00:00:00.0000000;NULL;PL;;PL9462641620;Balance Responsible Party;NULL;NULL;0;3
57589;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XVIRTUSE-ENER1;A05;International;VIRTUSE ENERGY SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;VIRTUSE_ENERGY;2011-12-07 00:00:00.0000000;NULL;PL;;PL5252506724;Balance Responsible Party;NULL;NULL;0;3
57590;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20XICARUSEUROPEA;A05;International;Icarus Europe;ICARUS;2012-07-09 00:00:00.0000000;NULL;PL;;PL7010306862;Balance Responsible Party;NULL;NULL;0;3
57591;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20XLEKKER------W;A05;International;Lekker Energie GmbH;MARK-E_LU;2012-07-09 00:00:00.0000000;NULL;DE;;DE814732662;Balance Responsible Party;NULL;NULL;0;3
57592;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20XLEOENERGY---5;A05;International;LEO S.A;LEO;2012-07-09 00:00:00.0000000;NULL;LU;;LU19597485;Balance Responsible Party;NULL;NULL;0;3
57593;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W000000000006B;A05;International;Zuidwending UGS;ZUIDWEND-GASUNIE;2011-11-14 00:00:00.0000000;NULL;NL;;NULL;Storage Plant;NULL;21X-NL-A-A0A0A-Z;0;3
57594;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W0000000000079;A05;International;Rotterdam GATE;ROTTERDAM-GATE;2011-11-14 00:00:00.0000000;NULL;NL;;NULL;Lng Terminal;NULL;21X-NL-A-A0A0A-Z;0;3
57595;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W0000000000087;A05;International;Bergermeer UGS TAQA;BERGERMEER-TAQA;2011-11-14 00:00:00.0000000;NULL;NL;;NULL;Storage Plant;NULL;21X-NL-A-A0A0A-Z;0;3
57596;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W0000000000095;A05;International;Oude Statenzijl Etzel EKB H;OUDE-ETZEL-EKB;2011-11-14 00:00:00.0000000;NULL;DE;;NULL;Storage Plant;NULL;21X-NL-A-A0A0A-Z;0;3
57597;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W000000000010K;A05;International;Oude Statenzijl WINGAS Jemgum;OUDE-WINGAS;2011-11-14 00:00:00.0000000;NULL;DE;;NULL;Storage Plant;NULL;21X-NL-A-A0A0A-Z;0;3
57598;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W000000000011I;A05;International;Oude Statenzijl EWE Renato 2;OUDE-EWE-RENATO;2011-11-14 00:00:00.0000000;NULL;DE;;NULL;Storage Plant;NULL;21X-NL-A-A0A0A-Z;0;3
57599;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W000000000012G;A05;International;Enschede UGS Epe ENECO;ENSCHEDE-ENECO;2011-11-14 00:00:00.0000000;NULL;DE;;NULL;Storage Plant;NULL;21X-NL-A-A0A0A-Z;0;3
57600;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W000000000013E;A05;International;Oude Statenzijl ETZEL Crystal;OUDE-ETZEL-CHRYS;2011-11-14 00:00:00.0000000;NULL;DE;;NULL;Storage Plant;NULL;21X-NL-A-A0A0A-Z;0;3
57601;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W000000000014C;A05;International;Oude Statenzijl ETZEL Freya;OUDE-ETZEL-FREYA;2011-11-14 00:00:00.0000000;NULL;DE;;NULL;Storage Plant;NULL;21X-NL-A-A0A0A-Z;0;3
57602;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W000000000015A;A05;International;Norg UGS NAM;NORG-NAM;2011-11-14 00:00:00.0000000;NULL;NL;;NULL;Storage Plant;NULL;21X-NL-A-A0A0A-Z;0;3
57603;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W0000000000168;A05;International;Etzel ESE;ETZEL_ESE;2017-08-11 00:00:00.0000000;NULL;DE;;NULL;NULL;NULL;21X000000001127H;0;3
57604;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W0000000000176;A05;International;UGS Nüttermoor, UGS Huntorf;UGS-EWE-ZONE-LG;2017-08-11 00:00:00.0000000;NULL;DE;;NULL;NULL;NULL;21X0000000011756;0;3
57605;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W0000000000184;A05;International;UGS Wolfersberg;UGS-WOLFERSBERG;2017-08-11 00:00:00.0000000;NULL;DE;;NULL;NULL;NULL;21X000000001052M;0;3
57606;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W0000000000192;A05;International;UGS Inzenham West;INZENHAM-WEST;2019-01-15 00:00:00.0000000;NULL;DE;;NULL;NULL;NULL;21X0000000011748;0;3
57607;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W000000000020H;A05;International;Untergrundspeicher Kraak;UGSKRAAK;2018-03-28 00:00:00.0000000;NULL;DE;;NULL;NULL;NULL;21X0000000013805;0;3
57608;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W000000000021F;A05;International;Oude Statenzijl EWE Jemgum;OUDE-EWE-JEMGUM;2013-08-23 00:00:00.0000000;NULL;DE;;NULL;Storage Plant;NULL;21X-NL-A-A0A0A-Z;0;3
57609;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W000000000023B;A05;International;Gas Storage Kirchheilingen;KIRCHHEILINGEN;2016-10-18 00:00:00.0000000;NULL;DE;;NULL;Function Missing;NULL;NULL;0;3
57610;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W0000000000249;A05;International;Gas Storage Buchholz;BUCHHOLZ;2016-06-23 00:00:00.0000000;NULL;DE;;NULL;Gas Storage Facility;NULL;NULL;0;3
57611;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W0000000000265;A05;International;Undeground Storage Stassfurt;UGE-STASSFURT;2017-08-11 00:00:00.0000000;NULL;DE;;NULL;NULL;NULL;21X000000001262B;0;3
57612;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W000000000005D;A05;International;Enschede UGS Epe NUON;ENSCHEDE-NUON;2011-11-14 00:00:00.0000000;NULL;DE;;NULL;Storage Plant;NULL;21X-NL-A-A0A0A-Z;0;3
57613;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W000000000004F;A05;International;UGS Kalle IGSNWE;KALLE-IGSNWE;2011-11-14 00:00:00.0000000;NULL;DE;;NULL;Gas storage facility;NULL;21X000000001262B;0;3
57614;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W000000000003H;A05;International;UGS Epe NL IGSNWE;EPE-IGSNWE-NL;2011-11-14 00:00:00.0000000;NULL;DE;;NULL;Gas storage facility;NULL;21X000000001262B;0;3
57615;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W000000000002J;A05;International;Alkmaar PGI;ALKMAAR-TAQA;2011-11-14 00:00:00.0000000;NULL;NL;;NULL;Storage Plant;NULL;21X-NL-A-A0A0A-Z;0;3
57616;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20X-LU001-LXTC-C;A05;International;luXcom Trading Company S.A.;LUXCOM;2012-10-18 00:00:00.0000000;NULL;LU;;LU25674064;Capacity Trader;NULL;NULL;0;3
57617;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20X-LU002-CTDL-4;A05;International;Citadel Financial Products Sarl;CITADEL_FPS;2012-04-19 00:00:00.0000000;NULL;LU;;20415376;Balance Responsible Party;NULL;NULL;0;3
57618;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20X-LU003-ECC--S;A05;International;European Commodity Clearing Luxembourg SÃ rl;ECC-LU;2013-07-29 00:00:00.0000000;NULL;LU;;LU23418829;Balance Responsible Party;NULL;NULL;0;3
57619;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20X-LU006-DUFGLZ;A05;International;DXT International SA;DXT;2018-03-07 00:00:00.0000000;NULL;LU;A0001422D.LU;LU25644435;NULL;NULL;NULL;0;3
57620;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20X-LU007-BLSYS1;A05;International;Balansys S.A.;BALANSYS;2015-10-22 00:00:00.0000000;NULL;LU;;LU27869637;Market Operator;NULL;NULL;0;3
57621;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20X-LU014-SDGZ-K;A05;International;SUDGAZ S.A.;SUDGAZ;2017-09-18 00:00:00.0000000;NULL;LU;;LU10515344;NULL;NULL;NULL;0;3
57622;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20X-LU016-KGBE-9;A05;International;Klinkenberg Energy Luxembourg SARL;KLINKENBERG;2018-03-29 00:00:00.0000000;NULL;LU;A0014846Q.LU;LU30121741;NULL;NULL;NULL;0;3
57623;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20XMERSCH-TRADE5;A05;International;Hoffmann Freres S.A.R.L et Cie secs;MERSCH_TRADE;2012-07-09 00:00:00.0000000;NULL;LU;;LU10280712;Balance Responsible Party;NULL;NULL;0;3
57624;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20XNORD-ENERGIE9;A05;International;Nordenergie S.A.;NORDENERGIE;2012-07-10 00:00:00.0000000;NULL;LU;;LU22608929;Balance Responsible Party;NULL;NULL;0;3
57625;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XPOLSKIPRAD--L;A05;International;POLSKI PRAD SPOLKA AKCYJNA;POLSKI_PRAD_SA;2013-07-10 00:00:00.0000000;NULL;PL;;PL7010379536;Balance Responsible Party;NULL;NULL;0;3
57626;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20XSOTEL-RESEAUN;A05;International;Sotel RÃ©seau et Cie;SOTEL_RES;2015-11-13 00:00:00.0000000;NULL;LU;;LU18943139;Grid Operator;NULL;NULL;0;3
57627;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20X-SUD-STROUM-M;A05;International;Sudstroum S.Ã .r.l & Co S.e.c.s.;SUDSTROUM;2012-07-10 00:00:00.0000000;NULL;LU;;LU21976928;Balance Responsible Party;NULL;NULL;0;3
57628;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20XSW-GMHUETTE-B;A05;International;Stadwerke GeorgsmarienhÃ¼tte Gmbh;SW_GMHUETTE;2012-07-10 00:00:00.0000000;NULL;DE;;DE185124644;Balance Responsible Party;NULL;NULL;0;3
57629;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21V000000000001Z;A05;International;GTS Scada;GTS-GUN;2012-01-12 00:00:00.0000000;NULL;NL;;NULL;Location;NULL;21X-NL-A-A0A0A-Z;0;3
57630;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21V000000000002X;A05;International;GTS Nomination and Matching;GTS-CCP;2012-01-12 00:00:00.0000000;NULL;NL;;NULL;Location;NULL;10X1001A1001A450;0;3
57631;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21V000000000003V;A05;International;GAZ-SYSTEM ISO;GS-ISO;2016-10-18 00:00:00.0000000;NULL;PL;;NULL;Gas Transmission Operator;NULL;NULL;0;3
57632;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21V000000000004T;A05;International;SHELL INTERNATIONAL PETROLEUM COMPANY LIMITED - BACTON;SHELL_BACTON;2017-08-11 00:00:00.0000000;NULL;GB;;NULL;NULL;NULL;NULL;0;3
57633;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21V000000000005R;A05;International;Moffat Nominations and Matching;NGG-IRLMOF;2015-03-18 00:00:00.0000000;NULL;IE;;NULL;Location;NULL;NULL;0;3
57634;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21V000000000006P;A05;International;OGE Steering and Planning;OGE-STEERING;2018-10-23 00:00:00.0000000;NULL;DE;;NULL;NULL;NULL;21X-DE-C-A0A0A-T;0;3
57635;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21W000000000001L;A05;International;Grijpskerk UGS;GRIJPSKERK-NAM;2011-11-14 00:00:00.0000000;NULL;NL;;NULL;Storage Plant;NULL;21X-NL-A-A0A0A-Z;0;3
57636;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;20XSTEINERGY---Q;A05;International;STEINERGY S.A.;STEINERGY;2012-07-10 00:00:00.0000000;NULL;LU;;LU22032752;Balance Responsible Party;NULL;NULL;0;3
57637;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XELGASENERGY-Q;A05;International;ELGAS ENERGY POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;ELGAS_ENERGY;2015-12-01 00:00:00.0000000;NULL;PL;;PL5471997923;Balance Responsible Party;NULL;NULL;0;3
57638;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XPOLSKA-E-PKHV;A05;International;Polska Energia-Pierwsza Kompania Handlowa Sp. z o.o.;POLSKA_ENERGIA;2008-06-25 00:00:00.0000000;NULL;PL;;PL9542312373;Balance Responsible Party;NULL;NULL;0;3
57639;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XPOLENERGIASA7;A05;International;POLENERGIA S.A.;POLENERGIA_SA;2004-05-10 00:00:00.0000000;NULL;PL;;PL5213104329;Balance Responsible Party;NULL;NULL;0;3
57640;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XEON-POLSKA--R;A05;International;E.ON POLSKA Sp. z o.o.;EON_POLSKA;2017-03-12 00:00:00.0000000;NULL;PL;;PL5213018943;Balance Responsible Party;NULL;NULL;0;3
57641;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XESW-SA------Z;A05;International;Elektrownia 'Stalowa Wola' SA;ESW_SA;2004-08-09 00:00:00.0000000;NULL;PL;;PL8650003409;Balance Responsible Party;NULL;NULL;0;3
57642;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XEV3TRADING--Y;A05;International;GEON SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;GEONGROUP;2014-07-22 00:00:00.0000000;NULL;PL;;PL8513164923;Balance Responsible Party;NULL;NULL;0;3
57643;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XEWE--ENERGIAH;A05;International;EWE ENERGIA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;EWE_ENERGIA;2013-02-08 00:00:00.0000000;NULL;PL;;PL7781359052;Balance Responsible Party;NULL;NULL;0;3
57644;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XEWE---POLSKA2;A05;International;EWE POLSKA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;EWE_POLSKA;2013-02-08 00:00:00.0000000;NULL;PL;;PL7781340874;Balance Responsible Party;NULL;NULL;0;3
57645;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XEWG320------U;A05;International;EWG ELEKTROWNIE WIATROWE SP.  Z O.O.-SP. K.;EWG;2012-01-26 00:00:00.0000000;NULL;PL;;PL6942331824;Balance Responsible Party;NULL;NULL;0;3
57646;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XEXENPL------K;A05;International;EXENPL SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPOLKA KOMANDYTOWA;EXENPL_SP_ZOO_SK;2013-12-31 00:00:00.0000000;NULL;PL;;PL9542738824;Balance Responsible Party;NULL;NULL;0;3
57647;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XEZE-SA------1;A05;International;ELBLASKIE ZAKLADY ENERGETYCZNE SA;EZE_SA;2017-03-12 00:00:00.0000000;NULL;PL;;PL5780002140;Balance Responsible Party;NULL;NULL;0;3
57648;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XFAMURITRADE-4;A05;International;FITEN S.A.;FITEN_SA;2009-02-17 00:00:00.0000000;NULL;PL;;PL6342622328;Balance Responsible Party;NULL;NULL;0;3
57649;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XFERREL------3;A05;International;FERREL SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;FERREL;2013-12-13 00:00:00.0000000;NULL;PL;;PL7010388251;Balance Responsible Party;NULL;NULL;0;3
57650;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XFORTUMPL--01J;A05;International;FORTUM POWER AND HEAT POLSKA Sp. z o.o.;FORTUM_P_H_POL;2013-03-24 00:00:00.0000000;NULL;PL;;PL1181606467;Balance Responsible Party;NULL;NULL;0;3
57651;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XFRAPI-------9;A05;International;FRAPI SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;FRAPI_SP_Z_O_O;2013-03-24 00:00:00.0000000;NULL;PL;;PL7010347565;Balance Responsible Party;NULL;NULL;0;3
57652;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XGASANDENERGYU;A05;International;GAS AND ENERGY TRADING SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;GET_PL;2013-02-09 00:00:00.0000000;NULL;PL;;PL5213621237;Balance Responsible Party;NULL;NULL;0;3
57653;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XGE-ENEA-SA--Q;A05;International;ENEA SPOLKA AKCYJNA;ENEA_SA;2015-10-01 00:00:00.0000000;NULL;PL;;PL7770020640;Balance Responsible Party;NULL;NULL;0;3
57654;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XGRUPA-OBROTUN;A05;International;GOEE ENERGIA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;GOEE;2014-07-09 00:00:00.0000000;NULL;PL;;PL5252486795;Balance Responsible Party;NULL;NULL;0;3
57655;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XGZE-PL------P;A05;International;Gornoslaski Zaklad Elektroenergetyczny S.A.;GZE_SA;2017-03-13 00:00:00.0000000;NULL;PL;;PL6310102927;Balance Responsible Party;NULL;NULL;0;3
57656;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XHL1917SILI05X;A05;International;Huta Laziska SA;HUTA_LAZISKA;2005-04-28 00:00:00.0000000;NULL;PL;;PL6350000469;Balance Responsible Party;NULL;NULL;0;3
57657;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XIDMSA-------B;A05;International;DOM MAKLERSKI IDM SPOLKA AKCYJNA;IDMSA;2010-11-22 00:00:00.0000000;NULL;PL;;PL6762070700;Balance Responsible Party;NULL;NULL;0;3
57658;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XIEN-ENERGY-6J;A05;International;IEN ENERGY SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;IEN_ENERGY;2013-06-22 00:00:00.0000000;NULL;PL;;PL5213648383;Balance Responsible Party;NULL;NULL;0;3
57659;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XENTPL-1-2004A;A05;International;ENTRADE Sp.z o.o.;ENTRADE_POLAND;2017-03-12 00:00:00.0000000;NULL;PL;;PL5252237997;Balance Responsible Party;NULL;NULL;0;3
57660;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XIENERGIAPL--E;A05;International;IENERGIA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;IENERGIA;2014-02-05 00:00:00.0000000;NULL;PL;;PL5472144803;Balance Responsible Party;NULL;NULL;0;3
57661;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XENTENEO-----1;A05;International;ENTENEO ENERGY TRADING SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;ENTENEO;2013-10-05 00:00:00.0000000;NULL;PL;;PL9512365318;Balance Responsible Party;NULL;NULL;0;3
57662;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XENIQ--------W;A05;International;ENIQ SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;ENIQ;2013-08-29 00:00:00.0000000;NULL;PL;;PL9542418410;Balance Responsible Party;NULL;NULL;0;3
57663;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XEL-OSTROLEKAY;A05;International;ZESPOL ELEKTROWNI OSTROLEKA Spolka Akcyjna;ZEO_SA;2017-03-12 00:00:00.0000000;NULL;PL;;PL7580000396;Production And Sale Of Electrical Energy And Heat Energy.;NULL;NULL;0;3
57664;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19X-EL-SKAWINA-E;A05;International;ELEKTROWNIA SKAWINA S.A.;ELSKAW;2004-09-14 00:00:00.0000000;NULL;PL;;PL6750001478;Balance Responsible Party;NULL;NULL;0;3
57665;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XEMCASA------W;A05;International;ENERGY MANAGEMENT AND CONSERVATION AGENCY SPOLKA AKCYJNA;EMCA_SA;2004-03-23 00:00:00.0000000;NULL;PL;;PL5261231089;Balance Responsible Party;NULL;NULL;0;3
57666;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XEMFESZNG-POL6;A05;International;EMFESZ NG Polska Sp. z o.o.;EMFESZ_NG_POLSKA;2007-06-11 00:00:00.0000000;NULL;PL;;PL6281943942;Balance Responsible Party;NULL;NULL;0;3
57667;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XENDESAPOLSKAT;A05;International;Endesa Polska Sp. z o.o.;ENDESA_POLSKA;2007-08-23 00:00:00.0000000;NULL;PL;;PL7010045054;Balance Responsible Party;NULL;NULL;0;3
57668;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XENDICO------Z;A05;International;ENDICO SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;ENDICO;2012-08-08 00:00:00.0000000;NULL;PL;;PL8942671537;Balance Responsible Party;NULL;NULL;0;3
57669;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;19XENEFIT----PLN;A05;International;"ENEFIT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ";ENEFIT;2017-01-24 00:00:00.0000000;NULL;PL;;PL5252678371;NULL;NULL;NULL;0;3
